Sample	posterior	ESS(posterior)	likelihood	prior
0	-8154.097101123151	N	-8143.686714087169	-10.410387035981923
1000	-6321.556959824658	2.0	-6318.924019988429	-2.6329398362296983
2000	-6323.776354463906	3.0	-6320.011808698487	-3.764545765418734
3000	-6324.361738841384	4.0	-6320.359634747278	-4.0021040941061585
4000	-6325.995030330951	5.0	-6321.067320053972	-4.927710276978452
5000	-6324.9599928696925	6.0	-6321.164805697465	-3.7951871722274664
6000	-6322.397512324747	7.0	-6319.730032295194	-2.667480029553281
7000	-6323.1669167153195	8.0	-6319.4643216674895	-3.7025950478298912
8000	-6324.298517116649	9.0	-6320.732135596694	-3.566381519954641
9000	-6322.9692368991555	9.0	-6319.865375137642	-3.103861761513575
10000	-6324.383584069862	10.0	-6321.828524827639	-2.5550592422231246
11000	-6322.523664960593	11.0	-6320.258491478259	-2.2651734823339016
12000	-6323.063690980114	12.0	-6320.106016196682	-2.9576747834328034
13000	-6323.676338338165	13.0	-6321.480382942956	-2.1959553952095585
14000	-6322.0205712811385	14.0	-6319.039289710602	-2.9812815705363453
15000	-6324.56973811351	15.0	-6321.5877041147505	-2.982033998759409
16000	-6329.80036327531	16.0	-6324.791696535834	-5.008666739475909
17000	-6323.895648928468	17.0	-6321.659975745305	-2.2356731831632604
18000	-6327.471440119801	13.1	-6323.647666549579	-3.8237735702215776
19000	-6328.033901323755	8.4	-6321.148895684049	-6.885005639706138
20000	-6321.651037262146	17.8	-6318.7736338756495	-2.8774033864969946
21000	-6322.540615957279	19.5	-6319.394454198083	-3.146161759196603
22000	-6321.120357663804	15.6	-6318.510403764872	-2.609953898932007
23000	-6323.087725874145	15.1	-6318.498355369123	-4.58937050502254
24000	-6323.516463023046	15.3	-6320.147273109644	-3.369189913401745
25000	-6321.396189672391	15.5	-6319.110043607845	-2.2861460645461102
26000	-6323.663168102628	15.9	-6320.577928962846	-3.085239139782027
27000	-6321.852334656462	15.6	-6319.308196694805	-2.544137961656432
28000	-6322.730462705163	15.8	-6319.319799648735	-3.410663056427504
29000	-6322.402774805932	15.2	-6320.096174549396	-2.3066002565356687
30000	-6321.283841420982	15.2	-6318.151344251663	-3.1324971693186985
31000	-6323.919666654134	15.9	-6321.386135788003	-2.5335308661306124
32000	-6321.847516823732	15.5	-6319.163130540079	-2.6843862836529784
33000	-6320.762953181408	14.6	-6318.507370498335	-2.255582683072965
34000	-6324.401777558293	15.9	-6320.51733406322	-3.884443495073388
35000	-6324.027051619905	16.6	-6320.427186370651	-3.599865249254565
36000	-6321.803296342393	16.6	-6318.814495252091	-2.9888010903027253
37000	-6326.627582597143	19.0	-6320.360257723404	-6.267324873738904
38000	-6322.340179534231	20.3	-6318.326990091805	-4.0131894424254675
39000	-6322.421706687569	20.8	-6319.814752935088	-2.60695375248119
40000	-6324.713166796885	21.7	-6321.47184932838	-3.2413174685053256
41000	-6324.079927594118	22.0	-6319.314546663345	-4.765380930772787
42000	-6323.407529993719	22.6	-6320.9092768270875	-2.49825316663183
43000	-6324.417079433838	23.1	-6322.3180713180245	-2.0990081158137377
44000	-6322.763966469474	24.2	-6320.07462325575	-2.689343213723599
45000	-6322.584212651117	25.0	-6319.617829559089	-2.966383092028144
46000	-6322.110233478751	25.5	-6319.508721258028	-2.601512220722954
47000	-6325.545126690631	27.3	-6322.090168784958	-3.4549579056725404
48000	-6322.0196630405035	27.8	-6319.379007295965	-2.6406557445387957
49000	-6323.114062902894	27.8	-6318.245453127158	-4.868609775735954
50000	-6323.944671096581	28.5	-6320.975702914139	-2.9689681824423464
51000	-6321.63630164464	29.8	-6319.068743466049	-2.5675581785912227
52000	-6321.490256483266	29.2	-6318.669397140936	-2.8208593423301997
53000	-6320.764219108428	28.3	-6318.320485208542	-2.443733899885968
54000	-6321.035076721244	26.8	-6318.792290970387	-2.242785750857458
55000	-6323.5476674324755	27.7	-6320.4813348621265	-3.0663325703491195
56000	-6321.309317956158	26.3	-6319.020929933244	-2.2883880229148357
57000	-6326.217173497466	31.1	-6323.889746430769	-2.3274270666971226
58000	-6323.054676488582	31.6	-6320.618731646291	-2.435944842290659
59000	-6324.943374739376	31.2	-6322.434971791012	-2.5084029483646035
60000	-6322.034931685129	32.6	-6319.235239821586	-2.799691863542619
61000	-6321.745707116687	34.5	-6318.977525769516	-2.7681813471709598
62000	-6323.965702816824	35.3	-6320.736576476337	-3.229126340487162
63000	-6324.708723143155	36.3	-6321.8696831881625	-2.8390399549923857
64000	-6322.480272808261	36.8	-6320.21672760584	-2.2635452024218683
65000	-6322.498071714499	37.4	-6319.808126772068	-2.689944942431164
66000	-6320.849556717407	38.9	-6318.1596028583945	-2.689953859012771
67000	-6322.407350682701	39.0	-6319.560566200194	-2.846784482506554
68000	-6322.8287683762865	39.2	-6319.9060163934355	-2.922751982850943
69000	-6328.209217981723	43.9	-6324.969061452015	-3.2401565297079893
70000	-6320.957134868595	48.2	-6318.350246547379	-2.60688832121593
71000	-6321.883676079382	49.5	-6319.069677847835	-2.8139982315470577
72000	-6322.014445964147	49.6	-6319.580085623075	-2.434360341071552
73000	-6322.528371473544	49.8	-6319.946207618572	-2.582163854972211
74000	-6323.356377911525	50.7	-6319.64072608473	-3.715651826794703
75000	-6325.038362149905	51.9	-6322.084678284106	-2.953683865798456
76000	-6324.433177349321	52.0	-6320.892989482901	-3.5401878664203053
77000	-6322.349920492945	53.7	-6319.408539383942	-2.9413811090029394
78000	-6322.4078214499095	54.6	-6319.845508138908	-2.562313311001293
79000	-6324.074548378418	55.2	-6320.789956183111	-3.28459219530698
80000	-6322.549806888882	56.0	-6318.736178029911	-3.8136288589712035
81000	-6322.066386718615	56.9	-6319.562377909993	-2.504008808621606
82000	-6321.422108949692	56.6	-6318.648167714853	-2.7739412348391537
83000	-6322.768586267716	56.9	-6320.095248418522	-2.6733378491940276
84000	-6320.325936393101	56.0	-6317.925502524379	-2.40043386872203
85000	-6322.456354719451	56.0	-6318.635966112027	-3.820388607424375
86000	-6321.846869289689	55.4	-6319.364105417356	-2.482763872333087
87000	-6321.277424538803	49.9	-6318.30659259634	-2.970831942462236
88000	-6321.215276970367	46.9	-6318.407781971702	-2.807494998665124
89000	-6324.462272463481	49.7	-6321.137045378262	-3.3252270852186814
90000	-6324.391730622639	52.9	-6321.61063206989	-2.781098552749818
91000	-6326.427970715219	56.1	-6324.007275658544	-2.4206950566752443
92000	-6322.642855307208	57.5	-6319.401377377106	-3.2414779301023797
93000	-6323.353392750552	58.0	-6320.221627975043	-3.131764775509274
94000	-6322.478568111976	58.6	-6320.249537729739	-2.2290303822365782
95000	-6324.21395380421	59.5	-6318.722609871819	-5.491343932391194
96000	-6321.071821874774	60.8	-6318.504476588846	-2.5673452859281536
97000	-6320.664608633872	61.2	-6318.263269338942	-2.4013392949304846
98000	-6320.921267747014	59.4	-6318.242388207651	-2.67887953936296
99000	-6323.965984984243	60.6	-6321.122845197353	-2.8431397868898243
100000	-6323.1085900352155	61.3	-6320.684802773522	-2.4237872616931835
101000	-6324.742776671576	61.7	-6320.775621950359	-3.9671547212177654
102000	-6322.483460494372	62.7	-6320.067697431008	-2.4157630633637326
103000	-6321.153094025479	64.2	-6318.772369537171	-2.38072448830793
104000	-6326.222722720627	68.1	-6319.6840133503	-6.538709370326926
105000	-6322.4631733274255	69.1	-6320.066211193353	-2.3969621340724263
106000	-6322.6051645982425	70.2	-6319.5599935609025	-3.0451710373399763
107000	-6325.159691044863	72.0	-6320.877937423463	-4.281753621400755
108000	-6321.786397185563	73.6	-6319.187325650492	-2.599071535070586
109000	-6324.88327923134	72.9	-6322.307534400944	-2.575744830395312
110000	-6324.916360260442	73.6	-6322.236615281816	-2.6797449786267458
111000	-6324.372312550144	72.9	-6321.262244343383	-3.110068206760471
112000	-6321.803244978498	75.1	-6319.464966279796	-2.3382786987025868
113000	-6324.628603673755	76.0	-6321.959068182918	-2.6695354908367572
114000	-6322.575793464644	76.8	-6320.286612898694	-2.2891805659501947
115000	-6326.569718779141	77.1	-6321.3552672301275	-5.214451549013553
116000	-6326.56599231718	75.4	-6321.569518036003	-4.996474281177047
117000	-6324.52078326792	73.5	-6321.90467547554	-2.6161077923796805
118000	-6324.004891659713	73.1	-6319.372727545024	-4.63216411468946
119000	-6327.388095461063	59.2	-6323.254321350516	-4.133774110547558
120000	-6323.229770061435	59.9	-6320.958316627471	-2.2714534339648256
121000	-6322.320389825674	62.9	-6319.693960472486	-2.6264293531888807
122000	-6322.995871704603	64.0	-6319.753039951816	-3.2428317527863326
123000	-6326.966983184907	61.7	-6323.062454105894	-3.9045290790123106
124000	-6322.048367044076	64.2	-6318.793930818181	-3.254436225894729
125000	-6325.807459387946	62.5	-6322.736405428721	-3.07105395922556
126000	-6323.932074300034	62.6	-6320.7656087861005	-3.1664655139334847
127000	-6322.930569716269	63.5	-6320.607670287877	-2.322899428392225
128000	-6324.2343109135145	63.2	-6321.2983453405	-2.9359655730141943
129000	-6322.849080383789	63.3	-6320.695888934596	-2.153191449193625
130000	-6323.093391707735	63.9	-6320.438319229825	-2.6550724779101946
131000	-6322.800109508727	64.8	-6320.490275479628	-2.3098340290990973
132000	-6321.327406779523	65.7	-6318.270297561097	-3.057109218425359
133000	-6323.313216097337	66.3	-6320.55081286892	-2.762403228417532
134000	-6323.729887600036	67.0	-6321.606358456775	-2.123529143260925
135000	-6320.775481020307	66.9	-6318.250837406512	-2.5246436137953636
136000	-6323.998931138534	68.1	-6320.5912868353225	-3.4076443032114
